iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;b0;judgement
87;3;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;grumme ;5;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3.1;bad
87;4;100;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ungefährer Ort: Weitmar.  ;request;field;weitmar localization ;localization field ;closed;1;28;2;weitmar localization ;localization field ;2;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;grumme ;7;0;0;provide ;3;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3.1;bad
87;5;100;0;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Weitmar.  ;repetitionRequest;localization;weitmar ;localization ;closed;0;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;weitmar grumme ;7;0;0;provide ;1;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3.1;bad
87;6;100;0;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;101;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;weitmar grumme ;7;;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3.1;bad
92;1;60;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne in Grumme in Bochum am Dienstag Abend griechisch essen gehen, aber preiswert.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;46;5;tuesday evening midday grumme witten yes ;date time time localization localization logical ;3;2;0;3;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;15;;;;;;evening;tuesday;greek;cheap;grumme;4;bad
92;2;60;1;2;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;21 Uhr.  ;repetitionRequest;time;evening ;time ;closed;0;9;1;evening ;time ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening midday ;tuesday ;;;grumme witten ;5;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor4 hor5 hor6 ;;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme;4;bad
92;3;60;1;2;Sie möchten also abends essen gehen?;Am Dienstag, ja.  ;explConfirm;;tuesday yes ;date logical ;closed;0;6;2;tuesday yes ;date logical ;2;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening midday ;tuesday ;;;grumme witten ;5;0;0;affirm provide ;3;hor6 ;hor6 ;;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme;4;bad
92;4;60;1;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Casa Portuguesa          Breite Str. 81  } {La Nonna Breite Str. 33} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;;;;;;;;;0;0; 113 134;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme witten ;5;;1;;0;hor6 ;hor6 ;;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme;4;bad
93;1;100;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne in der Innenstadt um 12 Uhr in der Woche chinesisch essen gehen. In einem guten Restaurant.  ;request;ALL;week chinese midday centre ;date foodtype time localization ;open;1;46;4;week chinese midday centre yes foodtype ;date foodtype time localization logical field ;4;0;0;2;0;0;0;1;1;0;;midday;week;chinese;expensive;centre;;;;;;4;0;0;provide ;19;;;;;;midday;neutral;chinese;expensive;centre;3;bad
93;2;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;50 Euro pro Person möchte ich ungefähr ausgeben.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;0;;midday;week;chinese;expensive;centre;midday ;week ;chinese ;;centre ;5;0;0;provide ;8;hor5 hor8 hor11 hor14 ;hor5 hor8 hor11 hor14 ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;3;bad
93;3;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja, dann möchte ich gerne 20 Euro ausgeben, und in der Mittagspause so um 1, 13 uhr in der Innenstadt chinesisch essen gehen.  ;offerModification;logical;chinese midday average centre ;foodtype time price localization ;choice;0;13;4;midday average centre yes ;time price localization logical ;3;1;0;1;0;0;0;1;0;1;;midday;week;chinese;average;centre;midday ;week ;chinese ;expensive ;centre ;6;0;0;provide ;23;hor5 hor8 hor11 hor14 ;hor5 hor8 hor11 hor14 ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;4;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Mittwoch, 13 Uhr, Innenstadt in Bochum, chinesisch essen gehen und 20 Euro das Essen.  ;request;field;wednesday chinese midday average centre ;date foodtype time price localization ;closed;1;28;5;wednesday chinese midday average centre ;date foodtype time price localization ;5;0;0;0;1;0;0;0;0;2;;midday;wednesday;chinese;average;centre;midday ;week ;chinese ;average expensive ;centre ;7;0;0;provide ;14;hor2 hor5 hor8 hor11 hor14 hor17 hor20 ;hor5 hor8 hor11 hor14 ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;5;100;0;3;Könnten Sie bitte den gewünschten Wochentag wiederholen?;Mittwoch.  ;repetitionRequest;date;wednesday ;date ;closed;0;7;1;wednesday ;date ;1;0;0;0;1;0;0;0;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday week ;chinese ;average expensive ;centre ;7;0;0;provide ;1;hor2 hor5 hor8 hor11 hor14 hor17 hor20 ;hor7 hor8 hor9 ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;6;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday week ;chinese ;average ;centre ;7;0;0;accept ;1;hor8 ;hor8 ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;7;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte gerne in Bochum in der Innenstadt um 14 Uhr chinesisch essen gehen.  ;request;field;chinese midday centre ;foodtype time localization ;closed;1;28;3;chinese midday centre yes ;foodtype time localization logical ;3;0;0;1;0;0;0;1;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday ;chinese ;average ;centre ;7;0;0;provide ;14;hor8 ;hor8 ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;8;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ich möchte gerne am Freitag in der Innenstadt in Bochum chinesisch essen gehen, für 10 Euro.  ;offerModification;logical;friday chinese cheap centre ;date foodtype price localization ;choice;0;13;4;friday chinese cheap centre yes ;date foodtype price localization logical ;4;0;0;1;0;0;0;1;0;3;;midday;friday;chinese;cheap;centre;midday ;wednesday ;chinese ;average ;centre ;9;0;0;provide ;16;hor8 ;hor8 ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;9;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Am Samstag. Am Samstag um 16 Uhr chinesisch essen in Bochum in der Innenstadt.  ;request;field;saturday chinese evening centre ;date foodtype time localization ;closed;1;28;4;saturday chinese evening centre ;date foodtype time localization ;4;0;0;0;1;0;0;0;0;4;;evening;saturday;chinese;cheap;centre;midday ;friday wednesday ;chinese ;cheap average ;centre ;11;0;0;provide ;14;hor8 ;hor13 hor14 hor15 ;cui35 ;prx3 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;10;100;0;3;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;16 Uhr.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;0;4;;evening;saturday;chinese;cheap;centre;evening midday ;saturday wednesday friday ;chinese ;average cheap ;centre ;11;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor16 hor17 hor18 ;cui35 ;prx3 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
93;11;100;0;3;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Mandarin Peking          Herner Str. 127 } {Ozean                    Kortumstr. 101  } {Shanghai                 Brüderstr. 2    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;32;0;;;;;;;;;;;0;4; 86 87 89;evening;saturday;chinese;cheap;centre;evening midday ;wednesday friday saturday ;chinese ;average cheap ;centre ;11;;0;;0;hor18 ;hor18 ;cui35 ;prx3 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
95;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ja schönen guten Tag. Ich möchte gerne in Bochum koreanisch essen gehen, und zwar so um 21 Uhr und mittlere preisklasse. Wo könnte ich da hin?  ;request;ALL;korean evening average bochum ;foodtype time price localization ;open;1;41;4;korean evening average yes date ;foodtype time price logical field ;3;1;0;2;0;0;0;1;0;0;;evening;neutral;korean;average;bochum;;;;;;4;0;0;provide ;26;;;;;;evening;neutral;korean;average;neutral;3;bad
95;2;100;0;5;Die Möglichkeiten lauten wie folgt: die Wochentage, samstags, sonntags oder keine Präferenz.;Äh, am besten samstags, sonntags. Samstag wäre gut.  ;indicateValues;date;saturday ;date ;choice;1;12;1;saturday ;date ;1;0;0;0;1;0;0;0;0;1;;evening;saturday;korean;average;bochum;evening ;;korean ;average ;;5;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;;cui37 ;prx3 prx4 prx5 ;;evening;neutral;korean;average;neutral;3;bad
95;3;100;0;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;91;evening;saturday;korean;average;bochum;evening ;saturday ;korean ;average ;;5;;1;;0;hor18 ;hor18 ;cui37 ;prx3 prx4 prx5 ;;evening;neutral;korean;average;neutral;3;bad
96;1;100;0;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Art der Küche.  ;request;ALL;foodtype ;field ;open;1;46;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;poultry;neutral;neutral;3.2;bad
96;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Ich möchte gern Ente essen.  ;indicateValues;foodtype;poultry ;foodtype ;choice;1;16;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;2;0;0;provide ;5;;;;;;neutral;neutral;poultry;neutral;neutral;3.2;bad
96;3;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;3.2;bad
97;1;80;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne Dienstag Abend in Grumme griechisch essen.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;46;4;tuesday greek evening grumme yes ;date foodtype time localization logical ;4;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;9;;;;;;evening;tuesday;greek;cheap;grumme;3;bad
97;2;80;1;2;Sie möchten also Dienstag Abend in Grumme griechisch essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;10;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;3;bad
97;3;80;1;2;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abend.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;3;bad
97;4;80;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;;;;;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;3;bad
97;5;80;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;4;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;6;80;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;5;0;0;provide ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;7;80;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;5;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;8;80;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;5;0;0;provide ;3;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;9;80;1;2;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;2;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;6;0;0;;2;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;10;80;1;2;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Weitmar.  ;indicateValues2;localization;weitmar ;localization ;choice;1;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;;7;0;0;provide ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;11;80;1;2;Sie möchten also in Weitmar essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;;;;weitmar ;7;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
97;12;80;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;;;;;;;;;1;1;101;evening;tuesday;greek;cheap;weitmar;evening ;;;;weitmar ;7;;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
99;1;100;1;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte in Querenburg in der mittleren Preisklasse italienisch essen.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;46;3;italian querenburg ;foodtype localization ;2;1;0;0;0;1;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;10;;;;;;neutral;neutral;italian;average;querenburg;4.5;bad
99;2;100;1;4;Sie möchten also in Querenburg italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;querenburg ;3;0;0;affirm ;1;;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;4.5;bad
99;3;100;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;;;;;;;;;0;0; 58 136;neutral;neutral;italian;average;querenburg;;;italian ;;querenburg ;3;;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;4.5;bad
106;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Hm, ich würde gerne Ente essen gehen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral;6;bad
106;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;6;bad
108;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ähm, ich würde gerne in der Mittagspause in der Innenstadt chinesisch essen gehen.  ;request;ALL;chinese midday centre ;foodtype time localization ;open;1;41;3;chinese centre yes ;foodtype localization logical ;2;1;0;1;0;0;0;1;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;13;;;;;;midday;neutral;chinese;expensive;centre;4;bad
108;2;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;4;bad
