iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
102;7;100;0;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;2;0;101;evening;tuesday;greek;cheap;weitmar;evening ;;greek ;;weitmar ;5;;0;;0;hor ;hor ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
103;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ort des Restaurants.  ;request;ALL;localization ;field ;open;1;41;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;4;0;;midday;neutral;chinese;expensive;centre;;;;;;1;0;0;provide ;3;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;2;100;0;3;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;3;0;;midday;neutral;chinese;expensive;centre;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;3;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;;;centre ;3;0;0;provide ;1;;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;4;100;0;3;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Chinesisch.  ;request;foodtype;chinese ;foodtype ;closed;1;10;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;midday ;;;;centre ;4;0;0;provide ;1;hor ;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;5;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;sunday;chinese;expensive;centre;midday ;;chinese ;;centre ;5;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;6;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;40 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;chinese ;;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;7;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;chinese ;expensive ;centre ;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;8;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;chinese ;expensive ;centre ;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;9;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;chinese ;expensive ;centre ;7;0;0;provide ;2;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
103;10;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;expensive ;centre ;7;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;11;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;expensive ;centre ;7;0;0;provide ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;12;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;13;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;30 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;sunday;chinese;expensive;centre;midday ;sunday ;chinese ;average expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;14;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;sunday;chinese;cheap;centre;midday ;sunday ;chinese ;expensive average ;centre ;8;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;15;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;3;;midday;sunday;chinese;cheap;centre;midday ;sunday ;chinese ;expensive ;centre ;8;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;16;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Untere Preisklasse.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap ;price ;1;0;0;0;1;0;0;0;0;4;;midday;sunday;chinese;cheap;centre;midday ;sunday ;chinese ;expensive ;centre ;9;0;0;provide ;2;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;17;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;20 Euro.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;5;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;cheap expensive ;centre ;9;0;0;provide ;2;hor ;hor ;cui35 ;prx1 prx2 prx3 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;18;100;0;3;Wiederholen Sie bitte Ihre Wahl bezüglich des Preises der Mahlzeit.;20 Euro.  ;repetitionRequest;price;average ;price ;closed;0;10;1;average ;price ;1;0;0;0;1;0;0;0;0;5;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;average expensive cheap ;centre ;9;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;19;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;5;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;average expensive cheap ;centre ;9;0;0;neglect ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
103;20;100;0;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;5;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;average ;centre ;9;;0;;0;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
104;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ort des Restaurants.  ;request;ALL;localization ;field ;open;1;41;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
104;2;100;0;4;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Querenburg.  ;indicateValues1;localization;querenburg ;localization ;choice;1;15;1;querenburg ;localization ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;1;;;;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
104;3;100;0;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;;;;;querenburg ;3;0;0;provide ;1;;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;word_accuracy_100
104;4;100;0;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;;;querenburg ;4;0;0;provide ;1;hor ;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;word_accuracy_100
104;5;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;;;;;;;;;1;1; 58 136;evening;neutral;italian;average;querenburg;evening ;;italian ;;querenburg ;4;;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;word_accuracy_100
105;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ort des Restaurants.   ;request;ALL;localization ;field ;open;1;41;1;localization ;field ;1;0;0;0;1;0;0;0;4;0;;evening;neutral;german;expensive;weitmar;;;;;;1;0;0;provide ;3;;;;;;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;2;100;0;5;Sie haben folgende Auswahlmöglichkeiten: Stadtmitte, Uni-Center, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.   ;indicateValues1;localization;nextchoice ;action ;choice;1;11;1;nextchoice ;action ;1;0;0;0;1;0;0;0;4;0;;evening;neutral;german;expensive;weitmar;;;;;;2;0;0;;2;;;;;;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;3;100;0;5;Die anderen Möglichkeiten sind Langendreer, Querenburg und Wiemelhausen.;Wiemelhausen.   ;indicateValues2;localization;wiemelhausen ;localization ;choice;1;8;1;wiemelhausen ;localization ;1;0;0;0;1;0;0;0;3;1;;evening;neutral;german;expensive;wiemelhausen;;;;;;3;0;0;provide ;1;;;;;;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;4;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.   ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;german;expensive;wiemelhausen;;;;;wiemelhausen ;4;0;0;provide ;1;;hor ;;;loc11 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;5;100;0;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Deutsche Küche.   ;request;foodtype;german ;foodtype ;closed;1;10;1;german foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;1;;evening;neutral;german;expensive;wiemelhausen;evening ;;;;wiemelhausen ;5;0;0;provide ;2;hor ;hor ;;;loc11 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;6;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;5;0;0;accept ;1;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;7;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.   ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;2;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;5;0;0;provide ;3;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;8;100;0;5;Sie haben folgende Auswahlmöglichkeiten: Stadtmitte, Uni-Center, andere Möglichkeiten oder keine Präferenz.;Stadtmitte.   ;indicateValues1;localization;centre ;localization ;choice;1;11;1;centre ;localization ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;6;0;0;provide ;1;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;9;100;0;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Stadtmitte.   ;repetitionRequest;localization;centre ;localization ;closed;0;9;1;centre ;localization ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;german;expensive;centre;evening ;;german ;;centre wiemelhausen ;6;0;0;provide ;1;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;10;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.   ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;1;3;;evening;sunday;german;expensive;centre;evening ;;german ;;centre wiemelhausen ;7;0;0;provide ;1;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;11;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Nicht wichtig.   ;request;price;neutral ;price ;closed;0;7;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;4;;evening;sunday;german;neutral;centre;evening ;sunday ;german ;;centre ;8;0;0;provide ;2;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;12;100;0;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.   ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;8;0;0;accept ;1;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;13;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Preis der Mahlzeit.   ;indicateValues;field;price ;field ;open;1;27;1;price ;field ;1;0;0;0;1;0;0;0;1;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;9;0;0;provide ;3;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;14;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.   ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;10;0;0;provide ;2;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;15;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;expensive neutral ;centre ;10;0;0;accept ;1;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;16;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.   ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;neutral expensive ;centre ;10;0;0;provide ;3;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;17;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.   ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;neutral expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;18;100;0;5;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.   ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;average neutral expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui17 ;prx3 prx4 prx5 ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
105;19;100;0;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Alt Nürnberg             Königsallee 16  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;;;;;;;;;0;6;5;evening;sunday;german;average;centre;evening ;sunday ;german ;average neutral expensive ;centre ;11;;0;;0;hor ;hor ;cui17 ;prx3 prx4 prx5 ;loc01 ;evening;neutral;german;expensive;weitmar;word_accuracy_100
106;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Hm, ich würde gerne Ente essen gehen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
106;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
107;1;100;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ähm, gerne am Dienstag in Grumme griechisch essen gehen.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;41;4;tuesday greek grumme yes ;date foodtype localization logical ;3;1;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;9;;;;;;evening;tuesday;greek;cheap;grumme;word_accuracy_100
