iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
109;1;70;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ähm, ein italienisches Restaurant in ähm im Unibereich in Bochum und mittlere Preiskategorie.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;italian witten foodtype ;foodtype localization field ;1;1;1;1;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;13;;;;;;neutral;neutral;italian;average;querenburg
109;2;70;0;4;Hier ist das passende Restaurant auf Ihre Anfrage.  {La Nonna Breite Str. 33} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;26;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;134;neutral;neutral;italian;average;querenburg;;;italian ;;witten ;3;NA;0;;0;hor ;hor ;cui20 ;;loc17 ;neutral;neutral;italian;average;querenburg
118;1;100;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Mittags, in der Innenstadt von Bochum, gehobene Ausstattung, chinesisch.  ;request;ALL;chinese midday expensive centre ;foodtype time price localization ;open;1;46;4;chinese gourmet midday centre ;foodtype foodtype time localization ;3;1;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;9;;;;;;midday;neutral;chinese;expensive;centre
118;2;100;0;3;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Chinesisch.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;9;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese gourmet ;;centre ;4;0;0;provide ;1;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;;cui02 cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
118;3;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Jeden Tag.  ;request;date;neutral ;date ;closed;0;8;1;date ;field ;0;1;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese gourmet ;;centre ;5;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
118;4;100;0;3;Die Möglichkeiten lauten wie folgt: die Wochentage, samstags, sonntags oder keine Präferenz.;Keine Präferenz.  ;indicateValues;date;neutral ;date ;choice;1;12;1;neutral neutral ;date logical ;1;0;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;centre ;5;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
118;5;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;midday ;neutral ;chinese ;;centre ;5;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
118;6;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Gehobene Preiskategorie.  ;offerModification;logical;expensive ;price ;choice;0;13;1;gourmet ;foodtype ;0;1;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;neutral ;chinese ;expensive ;centre ;5;0;0;provide ;2;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
118;7;100;0;3;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;;midday;neutral;chinese;expensive;centre;midday ;neutral ;gourmet chinese ;expensive ;centre ;5;NA;0;;0;hor ;hor ;cui02 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
119;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich hätte gerne ein Restaurant in der mittleren Preisklasse, wenns, wenn möglich italienische Küche, und in der nähe der Ruhr-Universität Bochum.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;italian yes foodtype ;foodtype logical field ;1;2;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;22;;;;;;neutral;neutral;italian;average;querenburg
119;2;100;0;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Fürs Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;;;italian ;;;4;0;0;provide ;2;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
119;3;100;0;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Samstag.  ;request;date;saturday ;date ;closed;0;8;1;saturday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;saturday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
119;4;100;0;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hmm, zwischen 10 und 15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;saturday;italian;average;querenburg;evening ;saturday ;italian ;;;5;0;0;provide ;6;;;cui20 ;;;neutral;neutral;italian;average;querenburg
119;5;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2; 119 121 139;evening;saturday;italian;average;querenburg;evening ;saturday ;italian ;average ;;5;NA;1;;0;hor ;hor ;cui20 ;prx5 ;;neutral;neutral;italian;average;querenburg
122;1;100;0;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne Dientag Abend in Grumme griechisch essen gehen, zu einem natürlichen Preis.  ;request;ALL;tuesday greek evening average grumme ;date foodtype time price localization ;open;1;46;5;greek evening grumme yes price ;foodtype time localization logical field ;3;2;0;2;0;0;0;1;0;0;;evening;tuesday;greek;average;grumme;;;;;;5;0;0;provide ;14;;;;;;evening;tuesday;greek;cheap;grumme
122;2;100;0;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Hm, nehme die mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;average;grumme;evening ;;greek ;;grumme ;5;0;0;provide ;4;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
122;3;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Dann möchte ich gerne ausweichen nach Weitmar. Ist das möglich?  ;offerModification;logical;weitmar ;localization ;choice;0;13;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;average;weitmar;evening ;;greek ;average ;grumme ;6;0;0;provide ;10;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc7 ;evening;tuesday;greek;cheap;weitmar
122;4;100;0;2;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;;evening;tuesday;greek;average;weitmar;evening ;;greek ;average ;weitmar grumme ;6;NA;0;;0;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc8 ;evening;tuesday;greek;cheap;weitmar
123;1;70;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte in meiner Mittagspause in der Innenstadt chinesisch essen gehen. Preis eher höher.  ;request;ALL;chinese midday expensive centre ;foodtype time price localization ;open;1;46;4;chinese centre price ;foodtype localization field ;2;2;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;14;;;;;;midday;neutral;chinese;expensive;centre
123;2;70;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;4;0;0;provide ;2;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
123;3;70;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Dann nehme ich die mittlere Preisklasse.  ;offerModification;logical;average ;price ;choice;0;13;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;average;centre;;;chinese ;expensive ;centre ;5;0;0;provide ;6;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
123;4;70;0;3;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;;midday;neutral;chinese;average;centre;;;chinese ;average expensive ;centre ;5;NA;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre
126;1;60;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne wissen, wo ich am besten Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;41;1;monday poultry langendreer ;date foodtype localization ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;11;;;;;;neutral;neutral;poultry;neutral;neutral
126;2;60;1;1;Sie möchten also Montag in Langendreer oder Werne Geflügel essen gehen?;Warum montag? Überhaupt, wo kann ich Ente essen?  ;explConfirm;;poultry ;foodtype ;closed;0;11;1;;;0;1;0;0;0;0;1;0;0;0;;neutral;neutral;poultry;neutral;neutral;;monday ;poultry ;;langendreer ;1;0;0;provide ;8;;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;3;60;1;1;Wiederholen Sie bitte die Art der Küche.;Ich habe gefragt, wo ich am besten geflügel, ente essen kann. In welchem Restaurant?  ;repetitionRequest;foodtype;poultry ;foodtype ;closed;0;7;1;poultry foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;14;;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;4;60;1;1;Sie möchten also Geflügel essen gehen?;Ja bitte.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;0;0;affirm ;2;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;5;60;1;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Das versteh ich jetzt nicht. Wieso gibt es da kein passendes Restaurant, wenn man Geflügel essen möchte?  ;offerModification;logical;not_classifiable ;action ;choice;0;13;1;poultry no ;foodtype logical ;0;1;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;0;0;;17;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
126;6;60;1;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;NA;0;;0;hor ;hor ;cui11 ;;loc5 ;neutral;neutral;poultry;neutral;neutral
127;1;80;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte am Dienstag Abend in Bochum Grumme griechisch essen gehen.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;41;4;tuesday greek evening grumme ;date foodtype time localization ;4;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;11;;;;;;evening;tuesday;greek;cheap;grumme
127;2;80;1;2;Sie möchten also Dienstag Abend in Grumme griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;10;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
127;3;80;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ähm, dann nennen Sie mir ein anderes Restaurant in Grumme.  ;offerModification;logical;grumme ;localization ;choice;0;13;1;grumme newquery ;localization action ;1;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme ;4;0;0;provide ;10;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
127;4;80;1;2;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme ;4;NA;0;;0;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
128;1;100;1;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;In der Mittagspause möchte ich chinesisch essen in der Innenstadt. Wo ist es am besten möglich?  ;request;ALL;chinese midday centre ;foodtype time localization ;open;1;41;3;chinese centre ;foodtype localization ;2;1;0;0;0;1;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;16;;;;;;midday;neutral;chinese;expensive;centre
128;2;100;1;3;Sie möchten also in der Innenstadt chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;affirm ;1;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;3;100;1;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;4;100;1;3;Sie möchten also mittags essen gehen?;Ja bitte.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;centre ;3;0;0;affirm ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;5;100;1;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Täglich.  ;request;date;neutral ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;1;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;centre ;4;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;6;100;1;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;wednesday;chinese;expensive;centre;midday ;;chinese ;;centre ;5;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;7;100;1;3;Sie möchten also Mittwoch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;;centre ;5;0;0;affirm ;1;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;8;100;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, 20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday ;chinese ;;centre ;6;0;0;provide ;3;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
128;9;100;1;3;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday ;chinese ;average ;centre ;6;0;0;affirm ;1;;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
128;10;100;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Dann möchte ich in der teuren Preisklasse essen gehen.  ;offerModification;logical;expensive ;price ;choice;0;13;1;;;0;1;0;0;0;0;1;0;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;average ;centre ;7;0;0;provide ;9;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
128;11;100;1;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;average ;centre ;7;NA;0;;0;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre
130;1;90;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte am Samstag Abend zur mittleren Preisklasse gutbürgerlich in der Innenstadt essen.  ;request;ALL;saturday plain evening average centre ;date foodtype time price localization ;open;1;41;5;saturday plain evening centre ;date foodtype time localization ;4;1;0;0;0;1;0;0;0;0;;evening;saturday;plain;average;centre;;;;;;5;0;0;provide ;13;;;;;;evening;saturday;plain;average;centre
130;2;90;1;5;Sie möchten also Samstag Abend in der Innenstadt gutbürgerlich essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;11;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;saturday;plain;average;centre;evening ;saturday ;plain ;;centre ;5;0;0;affirm ;1;hor18 ;hor18 ;cui01 ;;loc01 ;evening;saturday;plain;average;centre
130;3;90;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preisklasse.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;0;;evening;saturday;plain;average;centre;evening ;saturday ;plain ;;centre ;5;0;0;provide ;2;hor18 ;hor18 ;cui01 ;;loc01 ;evening;saturday;plain;average;centre
130;4;90;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;saturday;plain;average;centre;evening ;saturday ;plain ;average ;centre ;5;0;0;affirm ;1;hor18 ;hor18 ;cui01 ;prx3 prx4 prx5 ;loc01 ;evening;saturday;plain;average;centre
130;5;90;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Haha. Dann möchte ich in der Innenstadt chinesisch essen gehen. Mal sehen, was jetzt passiert.  ;offerModification;logical;chinese centre ;foodtype localization ;choice;0;13;2;chinese centre ;foodtype localization ;2;0;0;0;1;0;0;0;0;1;;evening;saturday;chinese;average;centre;evening ;saturday ;plain ;average ;centre ;6;0;0;provide ;15;hor18 ;hor18 ;cui01 ;prx3 prx4 prx5 ;loc01 ;evening;saturday;plain;average;centre
130;6;90;1;5;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;;evening;saturday;chinese;average;centre;evening ;saturday ;chinese plain ;average ;centre ;6;NA;0;;0;hor18 ;hor18 ;cui35 ;prx3 prx4 prx5 ;loc01 ;evening;saturday;plain;average;centre
132;1;70;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ja ich hätte gerne ein griechisches Restaurant in Grumme.  ;request;ALL;greek grumme ;foodtype localization ;open;1;41;2;greek grumme yes foodtype ;foodtype localization logical field ;2;0;0;2;0;0;0;1;3;0;;evening;tuesday;greek;cheap;grumme;;;;;;2;0;0;provide ;9;;;;;;evening;tuesday;greek;cheap;grumme
